regime,repeat,kernel,kernel_label,true_mean_gap_input,emp_mean_gap_input,true_cov_gap_input,emp_cov_gap_input,cov_gap_error_input,cov0_error_input,cov1_error_input,ref_D_mu_feature,emp_D_mu_feature,ref_D_sigma_feature,emp_D_sigma_feature,cov_gap_error_feature,cov0_error_feature,cov1_error_feature
diff_mean_tiny_covariance_gap,1,laplacian,laplacian(gamma=0.0017104851539919562),1.1,1.1,3.7007693676785185,93.04683520731601,92.97555329213412,65.89970099723845,65.56445356816381,0.033419895975045306,0.08291731764078222,0.024927161122792734,0.07352521235516908,0.07761850610208997,0.05489554030599071,0.05484924135578637
diff_mean_tiny_covariance_gap,1,polynomial,"polynomial(coef0=1.0, degree=2, gamma=0.0017104851539919562)",1.1,1.1,3.7007693676785185,93.04683520731601,92.97555329213412,65.89970099723845,65.56445356816381,0.08382851529915548,0.1707457789076604,0.1203904132258271,0.3541629072534867,0.3736402877741972,0.26452413914054035,0.2635243010074473
diff_mean_tiny_covariance_gap,1,sigmoid,"sigmoid(coef0=0.0, gamma=0.0017104851539919562)",1.1,1.1,3.7007693676785185,93.04683520731601,92.97555329213412,65.89970099723845,65.56445356816381,0.0454337372825895,0.04536082432798146,0.04097673944117754,0.11990751361853277,0.12648030532565396,0.08935365562372054,0.08925189782959674
diff_mean_tiny_covariance_gap,2,linear,linear,1.1,1.1,3.7007693676785185,93.14391131600115,93.07698576519813,65.41631585660073,66.22062626450578,1.0999999999999999,1.1,31.41721605498742,92.56176187027614,97.70122362223806,68.62726016916312,69.47815819975094
diff_mean_tiny_covariance_gap,2,rbf,rbf(gamma=0.001711441527690513),1.1,1.1,3.7007693676785185,93.14391131600115,93.07698576519813,65.41631585660073,66.22062626450578,0.04048258941908933,0.09945250276569113,0.03298014271935677,0.09722767346156189,0.1026403357240551,0.07246804466677736,0.0726814072893809
diff_mean_tiny_covariance_gap,2,laplacian,laplacian(gamma=0.001711441527690513),1.1,1.1,3.7007693676785185,93.14391131600115,93.07698576519813,65.41631585660073,66.22062626450578,0.03342452644420437,0.08503447379442364,0.024934653009312868,0.07358666912650189,0.07767844299723656,0.05484484258121737,0.05500186075824688
diff_mean_tiny_covariance_gap,2,polynomial,"polynomial(coef0=1.0, degree=2, gamma=0.001711441527690513)",1.1,1.1,3.7007693676785185,93.14391131600115,93.07698576519813,65.41631585660073,66.22062626450578,0.08386158020010041,0.17098741930705472,0.12047128935600214,0.35453886113411154,0.3742037571721583,0.26275935847341386,0.2662422618907523
diff_mean_tiny_covariance_gap,2,sigmoid,"sigmoid(coef0=0.0, gamma=0.001711441527690513)",1.1,1.1,3.7007693676785185,93.14391131600115,93.07698576519813,65.41631585660073,66.22062626450578,0.04544637480399455,0.04537273269108559,0.040989522729967864,0.1202871495579762,0.1269752306538444,0.08919135678443064,0.09023653539163404
diff_mean_tiny_covariance_gap,3,linear,linear,1.1,1.0999999999999999,3.7007693676785185,93.53484811573566,93.4500718605373,66.3039380201533,66.11275535669635,1.0999999999999999,1.0999999999999999,31.41721605498742,92.95025531501231,98.02797702707892,69.4161234834174,69.35429871519884
diff_mean_tiny_covariance_gap,3,rbf,rbf(gamma=0.0017012047398470773),1.1,1.0999999999999999,3.7007693676785185,93.53484811573566,93.4500718605373,66.3039380201533,66.11275535669635,0.04047406217908992,0.09927444108276143,0.0329259023551345,0.09719524707129924,0.10259466103888279,0.07256433169337625,0.07255613412427155
