variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-small_mu,1,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.47575757575757577,sigmoid,"{'C': 0.5, 'gamma': 'scale', 'coef0': 0.0}","{'thetas': array([0.0001]), 'lambdas': array([0.0001]), 'D_scores': array([5493.6868])}",weak500,3
MY-small_mu,1,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5212121212121212,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0004]), 'lambdas': array([0.0004]), 'D_scores': array([1375.9777])}",weak500,3
MY-small_mu,1,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.5727272727272728,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0008]), 'lambdas': array([0.0008]), 'D_scores': array([624.0368])}",weak500,3
MY-small_mu,2,linear,{},linear,0.5636363636363636,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0008, 0.0015]), 'lambdas': array([0.0008, 0.0015]), 'D_scores': array([605.9007, 339.6033])}",weak500,3
MY-small_mu,2,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.509090909090909,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0001, 0.0001]), 'lambdas': array([0.0001, 0.0001]), 'D_scores': array([8695.1872, 5190.3721])}",weak500,3
MY-small_mu,2,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.48787878787878786,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0001]), 'lambdas': array([0.    , 0.0001]), 'D_scores': array([102154.7317,   5845.8538])}",weak500,3
MY-small_mu,2,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5484848484848485,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0005, 0.0009]), 'lambdas': array([0.0005, 0.0009]), 'D_scores': array([1092.2024,  565.3031])}",weak500,3
MY-small_mu,2,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.5696969696969697,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0008, 0.0029]), 'lambdas': array([0.0008, 0.0029]), 'D_scores': array([643.8021, 168.3987])}",weak500,3
MY-small_mu,3,linear,{},linear,0.509090909090909,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0009, 0.0032, 0.0042]), 'lambdas': array([0.0009, 0.0032, 0.0042]), 'D_scores': array([549.0351, 152.8026, 115.7835])}",weak500,3
MY-small_mu,3,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.5606060606060606,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.    , 0.0002]), 'lambdas': array([0.    , 0.    , 0.0002]), 'D_scores': array([17017.0243, 10336.7824,  2457.6164])}",weak500,3
MY-small_mu,3,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.5333333333333333,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.    , 0.0001, 0.0001]), 'lambdas': array([0.    , 0.0001, 0.0001]), 'D_scores': array([27117.5127,  5828.8992,  4517.3389])}",weak500,3
MY-small_mu,3,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5454545454545454,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0006, 0.0007, 0.0012]), 'lambdas': array([0.0006, 0.0007, 0.0012]), 'D_scores': array([898.1658, 662.6325, 424.3346])}",weak500,3
MY-small_mu,3,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.5303030303030303,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0017, 0.0034, 0.0038]), 'lambdas': array([0.0017, 0.0034, 0.0038]), 'D_scores': array([282.3484, 144.3681, 129.2322])}",weak500,3
MY-small_mu,4,linear,{},linear,0.5666666666666667,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0001, 0.002 , 0.0047, 0.0066]), 'lambdas': array([0.0001, 0.002 , 0.0047, 0.0066]), 'D_scores': array([4348.8824,  243.5352,  103.674 ,   72.8572])}",weak500,3
MY-small_mu,4,rbf,{'gamma': 0.0016219320270887396},rbf(gamma=0.0016219320270887396),0.5,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0002, 0.0002, 0.0004]), 'lambdas': array([0.    , 0.0002, 0.0002, 0.0004]), 'D_scores': array([15592.0825,  2508.5667,  2068.677 ,  1370.9248])}",weak500,3
MY-small_mu,4,laplacian,{'gamma': 0.0016219320270887396},laplacian(gamma=0.0016219320270887396),0.5121212121212121,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0001, 0.0002, 0.0003, 0.0005]), 'lambdas': array([0.0001, 0.0002, 0.0003, 0.0005]), 'D_scores': array([5050.5951, 2983.4761, 1424.2518,  970.3301])}",weak500,3
MY-small_mu,4,polynomial,"{'degree': 2, 'gamma': 0.0016219320270887396, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0016219320270887396)",0.5393939393939394,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.    , 0.0002, 0.0009, 0.0023]), 'lambdas': array([0.    , 0.0002, 0.0009, 0.0023]), 'D_scores': array([25968.3452,  2869.7955,   569.33  ,   213.3052])}",weak500,3
MY-small_mu,4,sigmoid,"{'gamma': 0.0016219320270887396, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0016219320270887396)",0.5545454545454546,poly,"{'C': 1.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0028, 0.006 , 0.0079, 0.017 ]), 'lambdas': array([0.0028, 0.006 , 0.0079, 0.017 ]), 'D_scores': array([174.2758,  79.9994,  60.2612,  26.9435])}",weak500,3
