variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-large_mu,64,linear,{},linear,0.8846153846153846,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.0524, 6931939.8076, 6389950.645 , 4493606.7545,
       3839315.1062, 2499668.3954, 1761903.4004, 1206863.8851,
       1150853.1188,  758064.1879,  726627.1009,  374612.7474,
        341223.4606,       0.0646,  300860.5758,  292272.6045,
        201592.8959,  127618.0163,  104159.556 ,   79184.5047,
         42286.2713,   30812.0086,       0.1104,       0.1308,
             0.2058,       0.2517,       8.2666,       6.4931,
             0.325 ,       0.3574,       0.4059,       3.5244,
             3.1217,       1.9427,       1.8471,       0.6088]), 'lambdas': array([      0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.    ,       0.    ,       0.    ,       0.    ,
             0.0524, 6931939.8076, 6389950.645 , 4493606.7545,
       3839315.1062, 2499668.3954, 1761903.4004, 1206863.8851,
       1150853.1188,  758064.1879,  726627.1009,  374612.7474,
        341223.4606,       0.0646,  300860.5758,  292272.6045,
        201592.8959,  127618.0163,  104159.556 ,   79184.5047,
         42286.2713,   30812.0086,       0.1104,       0.1308,
             0.2058,       0.2517,       8.2666,       6.4931,
             0.325 ,       0.3574,       0.4059,       3.5244,
             3.1217,       1.9427,       1.8471,       0.6088]), 'gvals': array([2.3935e+10, 9.7604e+09, 7.7456e+09, 7.2992e+09, 6.0978e+09,
       3.6538e+09, 2.1857e+09, 1.8774e+09, 1.3829e+09, 1.2689e+09,
       1.2570e+09, 9.0297e+08, 9.0243e+08, 7.1468e+08, 6.3839e+08,
       6.2617e+08, 5.7589e+08, 5.2506e+08, 4.7971e+08, 3.6326e+08,
       3.4469e+08, 3.1227e+08, 2.6073e+08, 2.5348e+08, 2.3549e+08,
       2.0086e+08, 1.6408e+08, 1.5482e+08, 7.5671e+00, 7.3758e+00,
       7.3351e+00, 7.1591e+00, 7.0804e+00, 6.8658e+00, 6.6910e+00,
       6.5018e+00, 6.4780e+00, 6.2693e+00, 6.2481e+00, 5.9168e+00,
       5.8701e+00, 5.8685e+00, 5.8072e+00, 5.7927e+00, 5.6070e+00,
       5.3784e+00, 5.2768e+00, 5.1398e+00, 4.8261e+00, 4.6678e+00,
       2.9280e+00, 2.3064e+00, 1.1387e+00, 7.9672e-01, 6.1660e-01,
       5.1238e-01, 4.7660e-01, 3.8453e-01, 2.8096e-01, 2.7172e-01,
       2.2935e-01, 8.9419e-02, 7.7508e-02, 7.3149e-02])}",same_mean_diff_covariance,1
MY-large_mu,64,rbf,{'gamma': 0.0399566906617043},rbf(gamma=0.0399566906617043),0.7769230769230769,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([      0.0006,       0.0014,       0.0029,       0.0051,
             0.0058,       0.0085,       0.0091,       0.0141,
             0.0151,       0.0161,       0.02  ,       0.0212,
             0.0261,       0.0319,       0.0346,       0.0431,
             0.0468, 7007758.4837,       0.0569, 1401739.9758,
       1124213.4221, 1070291.2547,       0.0614,  696552.5938,
        653409.4317,  602253.1422,  489119.5284,  436530.9476,
        413353.7583,  399101.9631,  363026.1312,  335278.592 ,
        303265.7459,  295718.5416,  264347.937 ,  253511.0005,
        213576.5132,  201946.4192,  190721.5736,  188295.2337,
        174333.8729,  165429.8918,  156662.6858,  146971.5007,
        140393.3072,  132804.661 ,  127809.2692,  118080.8591,
        114441.1462,  104067.6514,       0.0705,  101983.3715,
         93493.8134,   91048.3024,   83847.133 ,   81928.8614,
         77500.1098,   71488.6405,   70740.2842,   68834.368 ,
         63977.3355,   57224.1533,   49726.4648,   47601.5791]), 'lambdas': array([      0.0006,       0.0014,       0.0029,       0.0051,
             0.0058,       0.0085,       0.0091,       0.0141,
             0.0151,       0.0161,       0.02  ,       0.0212,
             0.0261,       0.0319,       0.0346,       0.0431,
             0.0468, 7007758.4837,       0.0569, 1401739.9758,
       1124213.4221, 1070291.2547,       0.0614,  696552.5938,
        653409.4317,  602253.1422,  489119.5284,  436530.9476,
        413353.7583,  399101.9631,  363026.1312,  335278.592 ,
        303265.7459,  295718.5416,  264347.937 ,  253511.0005,
        213576.5132,  201946.4192,  190721.5736,  188295.2337,
        174333.8729,  165429.8918,  156662.6858,  146971.5007,
        140393.3072,  132804.661 ,  127809.2692,  118080.8591,
        114441.1462,  104067.6514,       0.0705,  101983.3715,
         93493.8134,   91048.3024,   83847.133 ,   81928.8614,
         77500.1098,   71488.6405,   70740.2842,   68834.368 ,
         63977.3355,   57224.1533,   49726.4648,   47601.5791]), 'gvals': array([879.0567, 342.8633, 171.1223,  94.4698,  83.7364,  56.1784,
        52.2129,  32.8629,  30.4882,  28.5795,  22.5842,  21.1257,
        16.8298,  13.4441,  12.2793,   9.5338,   8.6528,   7.3813,
         6.8612,   6.5766,   6.4663,   6.4417,   6.2462,   6.227 ,
         6.195 ,   6.1542,   6.0502,   5.9933,   5.966 ,   5.9485,
         5.9011,   5.8614,   5.8112,   5.7986,   5.7425,   5.7216,
         5.6359,   5.6079,   5.5793,   5.5729,   5.5344,   5.5082,
         5.4809,   5.449 ,   5.4261,   5.3983,   5.3792,   5.3396,
         5.3239,   5.2764,   5.2694,   5.2663,   5.2228,   5.2096,
         5.1684,   5.1568,   5.129 ,   5.0887,   5.0834,   5.0697,
         5.0331,   4.9774,   4.9072,   4.8853])}",same_mean_diff_covariance,1
MY-large_mu,64,laplacian,{'gamma': 0.0399566906617043},laplacian(gamma=0.0399566906617043),0.7769230769230769,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0024,       0.0038,       0.0046,       0.0053,
             0.0087,       0.0115,       0.0132,       0.016 ,
             0.018 ,       0.02  ,       0.0222,       0.0275,
             0.031 ,       0.0349,       0.0391,       0.0415,
             0.0501,       0.0528, 2619151.5315,       0.0625,
        244830.0042,       0.0666,  191352.2078,  154501.6195,
        114350.7598,  103274.1344,   88741.8432,   77004.171 ,
         67490.4751,   61448.0752,   54291.9675,   47479.1269,
         46870.0149,   42892.6556,   41238.701 ,   40125.4247,
         38548.6114,   36301.4568,   34011.328 ,   32602.1737,
         30365.2245,   29692.7464,   28232.6125,   27849.8197,
         26607.5899,   26091.4753,   24179.3602,   23612.2044,
         22320.6979,   22033.4131,   20887.6061,   20118.56  ,
         19459.2214,   19286.2113,   18745.2024,   17731.3246,
         17031.4104,   16059.3555,   15679.2461,       0.0823,
         14829.9379,   14069.1386,   13796.0516,   13656.4491]), 'lambdas': array([      0.0024,       0.0038,       0.0046,       0.0053,
             0.0087,       0.0115,       0.0132,       0.016 ,
             0.018 ,       0.02  ,       0.0222,       0.0275,
             0.031 ,       0.0349,       0.0391,       0.0415,
             0.0501,       0.0528, 2619151.5315,       0.0625,
        244830.0042,       0.0666,  191352.2078,  154501.6195,
        114350.7598,  103274.1344,   88741.8432,   77004.171 ,
         67490.4751,   61448.0752,   54291.9675,   47479.1269,
         46870.0149,   42892.6556,   41238.701 ,   40125.4247,
         38548.6114,   36301.4568,   34011.328 ,   32602.1737,
         30365.2245,   29692.7464,   28232.6125,   27849.8197,
         26607.5899,   26091.4753,   24179.3602,   23612.2044,
         22320.6979,   22033.4131,   20887.6061,   20118.56  ,
         19459.2214,   19286.2113,   18745.2024,   17731.3246,
         17031.4104,   16059.3555,   15679.2461,       0.0823,
         14829.9379,   14069.1386,   13796.0516,   13656.4491]), 'gvals': array([207.1769, 129.9246, 106.3   ,  91.9794,  54.8569,  40.7328,
        35.2971,  28.712 ,  25.34  ,  22.5788,  20.1066,  15.8886,
        13.9154,  12.1331,  10.6736,   9.9641,   7.9751,   7.4967,
         6.8892,   6.1097,   5.7042,   5.6531,   5.5809,   5.474 ,
         5.3235,   5.2726,   5.1967,   5.1258,   5.0599,   5.013 ,
         4.9511,   4.884 ,   4.8776,   4.8332,   4.8136,   4.7999,
         4.7799,   4.7498,   4.7172,   4.6961,   4.6605,   4.6493,
         4.6241,   4.6173,   4.5945,   4.5847,   4.5466,   4.5348,
         4.5067,   4.5002,   4.4735,   4.4547,   4.4381,   4.4336,
         4.4194,   4.3916,   4.3714,   4.3421,   4.3301,   4.3273,
         4.3022,   4.2759,   4.2661,   4.261 ])}",same_mean_diff_covariance,1
MY-large_mu,64,polynomial,"{'degree': 2, 'gamma': 0.0399566906617043, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0399566906617043)",0.8,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0031,       0.0073,       0.0149,       0.0226,
             0.0313,       0.0363,       0.0473,       0.0476,
       1964562.9782,       0.0585,  814569.3459,  734842.9439,
        615523.6602,  411980.2211,  274001.6863,  265844.6913,
        191888.7178,  154023.0111,  114072.7974,  112753.6728,
         86011.909 ,       0.0722,   65227.5758,   64657.8941,
         63491.1693,   48675.8076,   44349.9528,   39216.816 ,
         34537.2027,   31308.9972,       0.0777,   27808.5595,
         23263.1337,   20304.8658,   17000.9636,   16245.5449,
         14508.071 ,       0.0833,   11184.856 ,   10983.7427,
          8020.0363,    7789.1245,    6399.4626,    4940.0275,
          4624.8959,    3897.1554,    3369.3064,    3208.1778,
          2345.9446,    2151.8216,    1986.8224,    1694.1137,
          1318.7574,       0.1067,    1062.2686,     949.3434,
           806.8881,     643.912 ,     390.5098,     291.1584,
             0.1381,      90.6732,       0.1709,      54.6809]), 'lambdas': array([      0.0031,       0.0073,       0.0149,       0.0226,
             0.0313,       0.0363,       0.0473,       0.0476,
       1964562.9782,       0.0585,  814569.3459,  734842.9439,
        615523.6602,  411980.2211,  274001.6863,  265844.6913,
        191888.7178,  154023.0111,  114072.7974,  112753.6728,
         86011.909 ,       0.0722,   65227.5758,   64657.8941,
         63491.1693,   48675.8076,   44349.9528,   39216.816 ,
         34537.2027,   31308.9972,       0.0777,   27808.5595,
         23263.1337,   20304.8658,   17000.9636,   16245.5449,
         14508.071 ,       0.0833,   11184.856 ,   10983.7427,
          8020.0363,    7789.1245,    6399.4626,    4940.0275,
          4624.8959,    3897.1554,    3369.3064,    3208.1778,
          2345.9446,    2151.8216,    1986.8224,    1694.1137,
          1318.7574,       0.1067,    1062.2686,     949.3434,
           806.8881,     643.912 ,     390.5098,     291.1584,
             0.1381,      90.6732,       0.1709,      54.6809]), 'gvals': array([159.0458,  65.8897,  30.8905,  19.7098,  13.7287,  11.6213,
         8.5537,   8.4764,   6.7454,   6.6322,   6.3052,   6.2537,
         6.1651,   5.9644,   5.7604,   5.7453,   5.5823,   5.4724,
         5.3223,   5.3165,   5.1811,   5.1145,   5.0428,   5.0384,
         5.0293,   4.8965,   4.8499,   4.7884,   4.7249,   4.6758,
         4.6559,   4.6166,   4.5273,   4.4593,   4.3705,   4.3478,
         4.2913,   4.2579,   4.1612,   4.1521,   3.9949,   3.9803,
         3.8821,   3.7527,   3.7197,   3.6341,   3.5614,   3.5369,
         3.3804,   3.3373,   3.2974,   3.2178,   3.0926,   3.067 ,
         2.9846,   2.9284,   2.8472,   2.7346,   2.485 ,   2.3387,
         2.1306,   1.7591,   1.5417,   1.5099])}",same_mean_diff_covariance,1
MY-large_mu,64,sigmoid,"{'gamma': 0.0399566906617043, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0399566906617043)",0.7307692307692307,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.    ,       0.    ,       0.0012,       0.0014,
             0.0025,       0.0028,       0.0042,       0.0062,
             0.0086,       0.0101,       0.0127,       0.0158,
             0.0186,       0.0218,       0.0245,       0.0336,
             0.038 ,       0.0543, 5162558.2071, 4516254.067 ,
       3238513.2569, 2826685.1319, 1542789.6147, 1184436.9066,
        907679.9466,  713164.9233,  442801.9391,  327158.9081,
        268657.8768,  193931.7239,  179611.9731,  155703.8871,
        125821.8618,   97614.6198,   84753.1737,   70151.7355,
         63495.705 ,   48385.8732,   44849.461 ,   41827.5298,
         37932.4724,   34385.0225,   33257.3989,       0.0783,
         27442.8897,   24115.3347,   21393.2661,   19621.7555,
         18080.1148,   15300.9693,   12450.6822,   11705.7991,
          9663.65  ,       0.0865,    7185.8535,    5966.466 ,
          5785.01  ,    5544.308 ,    4665.748 ,    3662.4026,
          2936.3673,    2553.5303,    2413.3875,    1931.3418]), 'lambdas': array([      0.    ,       0.    ,       0.0012,       0.0014,
             0.0025,       0.0028,       0.0042,       0.0062,
             0.0086,       0.0101,       0.0127,       0.0158,
             0.0186,       0.0218,       0.0245,       0.0336,
             0.038 ,       0.0543, 5162558.2071, 4516254.067 ,
       3238513.2569, 2826685.1319, 1542789.6147, 1184436.9066,
        907679.9466,  713164.9233,  442801.9391,  327158.9081,
        268657.8768,  193931.7239,  179611.9731,  155703.8871,
        125821.8618,   97614.6198,   84753.1737,   70151.7355,
         63495.705 ,   48385.8732,   44849.461 ,   41827.5298,
         37932.4724,   34385.0225,   33257.3989,       0.0783,
         27442.8897,   24115.3347,   21393.2661,   19621.7555,
         18080.1148,   15300.9693,   12450.6822,   11705.7991,
          9663.65  ,       0.0865,    7185.8535,    5966.466 ,
          5785.01  ,    5544.308 ,    4665.748 ,    3662.4026,
          2936.3673,    2553.5303,    2413.3875,    1931.3418]), 'gvals': array([1.5780e+10, 6.5810e+09, 4.0818e+02, 3.5053e+02, 1.9415e+02,
       1.7297e+02, 1.1507e+02, 7.7454e+01, 5.4998e+01, 4.6592e+01,
       3.6759e+01, 2.9122e+01, 2.4451e+01, 2.0483e+01, 1.8020e+01,
       1.2696e+01, 1.1037e+01, 7.2499e+00, 7.2285e+00, 7.1616e+00,
       6.9953e+00, 6.9273e+00, 6.6246e+00, 6.4924e+00, 6.3593e+00,
       6.2387e+00, 6.0004e+00, 5.8491e+00, 5.7506e+00, 5.5876e+00,
       5.5493e+00, 5.4779e+00, 5.3713e+00, 5.2444e+00, 5.1738e+00,
       5.0792e+00, 5.0294e+00, 4.8935e+00, 4.8555e+00, 4.8207e+00,
       4.7718e+00, 4.7227e+00, 4.7060e+00, 4.6124e+00, 4.6099e+00,
       4.5453e+00, 4.4854e+00, 4.4422e+00, 4.4013e+00, 4.3179e+00,
       4.2148e+00, 4.1840e+00, 4.0881e+00, 4.0559e+00, 3.9400e+00,
       3.8470e+00, 3.8316e+00, 3.8104e+00, 3.7241e+00, 3.6031e+00,
       3.4926e+00, 3.4228e+00, 3.3946e+00, 3.2832e+00])}",same_mean_diff_covariance,1
MY-small_mu,1,linear,{},linear,0.6461538461538462,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.]), 'lambdas': array([0.]), 'D_scores': array([9.7002e+09])}",same_mean_diff_covariance,1
MY-small_mu,1,rbf,{'gamma': 0.0399566906617043},rbf(gamma=0.0399566906617043),0.6,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0013]), 'lambdas': array([0.0013]), 'D_scores': array([381.4265])}",same_mean_diff_covariance,1
MY-small_mu,1,laplacian,{'gamma': 0.0399566906617043},laplacian(gamma=0.0399566906617043),0.5769230769230769,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0005]), 'lambdas': array([0.0005]), 'D_scores': array([1042.1149])}",same_mean_diff_covariance,1
MY-small_mu,1,polynomial,"{'degree': 2, 'gamma': 0.0399566906617043, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0399566906617043)",0.6076923076923076,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0004]), 'lambdas': array([0.0004]), 'D_scores': array([1332.3942])}",same_mean_diff_covariance,1
MY-small_mu,1,sigmoid,"{'gamma': 0.0399566906617043, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0399566906617043)",0.6615384615384615,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.]), 'lambdas': array([0.]), 'D_scores': array([2.7934e+10])}",same_mean_diff_covariance,1
MY-small_mu,2,linear,{},linear,0.7307692307692307,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0., 0.]), 'lambdas': array([0., 0.]), 'D_scores': array([1.7985e+10, 8.7125e+09])}",same_mean_diff_covariance,1
MY-small_mu,2,rbf,{'gamma': 0.0399566906617043},rbf(gamma=0.0399566906617043),0.6230769230769231,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0031, 0.0043]), 'lambdas': array([0.0031, 0.0043]), 'D_scores': array([158.3555, 114.3009])}",same_mean_diff_covariance,1
MY-small_mu,2,laplacian,{'gamma': 0.0399566906617043},laplacian(gamma=0.0399566906617043),0.5307692307692308,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0001, 0.002 ]), 'lambdas': array([0.0001, 0.002 ]), 'D_scores': array([3996.0356,  252.1963])}",same_mean_diff_covariance,1
MY-small_mu,2,polynomial,"{'degree': 2, 'gamma': 0.0399566906617043, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0399566906617043)",0.5615384615384615,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0053, 0.0151]), 'lambdas': array([0.0053, 0.0151]), 'D_scores': array([91.9104, 30.616 ])}",same_mean_diff_covariance,1
MY-small_mu,2,sigmoid,"{'gamma': 0.0399566906617043, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0399566906617043)",0.5384615384615384,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0., 0.]), 'lambdas': array([0., 0.]), 'D_scores': array([1.1738e+10, 2.3742e+09])}",same_mean_diff_covariance,1
MY-small_mu,3,linear,{},linear,0.8461538461538461,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0., 0., 0.]), 'lambdas': array([0., 0., 0.]), 'D_scores': array([2.8195e+09, 2.6371e+09, 2.1642e+09])}",same_mean_diff_covariance,1
MY-small_mu,3,rbf,{'gamma': 0.0399566906617043},rbf(gamma=0.0399566906617043),0.6923076923076923,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0008, 0.0018, 0.0027]), 'lambdas': array([0.0008, 0.0018, 0.0027]), 'D_scores': array([612.7298, 271.657 , 183.9727])}",same_mean_diff_covariance,1
MY-small_mu,3,laplacian,{'gamma': 0.0399566906617043},laplacian(gamma=0.0399566906617043),0.5846153846153846,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0.0007, 0.0034, 0.0058]), 'lambdas': array([0.0007, 0.0034, 0.0058]), 'D_scores': array([754.2967, 145.657 ,  82.9099])}",same_mean_diff_covariance,1
MY-small_mu,3,polynomial,"{'degree': 2, 'gamma': 0.0399566906617043, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0399566906617043)",0.6230769230769231,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0047, 0.0085, 0.011 ]), 'lambdas': array([0.0047, 0.0085, 0.011 ]), 'D_scores': array([104.263 ,  55.8623,  42.8418])}",same_mean_diff_covariance,1
MY-small_mu,3,sigmoid,"{'gamma': 0.0399566906617043, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0399566906617043)",0.7307692307692307,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.0002]), 'lambdas': array([0.    , 0.    , 0.0002]), 'D_scores': array([6.8544e+09, 2.3042e+09, 3.1583e+03])}",same_mean_diff_covariance,1
MY-small_mu,4,linear,{},linear,0.8153846153846154,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0.]), 'D_scores': array([1.5980e+10, 1.0402e+10, 5.7405e+09, 5.1880e+09])}",same_mean_diff_covariance,1
MY-small_mu,4,rbf,{'gamma': 0.0399566906617043},rbf(gamma=0.0399566906617043),0.6307692307692307,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.0011, 0.0024, 0.0041, 0.005 ]), 'lambdas': array([0.0011, 0.0024, 0.0041, 0.005 ]), 'D_scores': array([459.4505, 208.9614, 119.303 ,  95.9844])}",same_mean_diff_covariance,1
MY-small_mu,4,laplacian,{'gamma': 0.0399566906617043},laplacian(gamma=0.0399566906617043),0.6384615384615384,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0004, 0.0017, 0.0032, 0.0053]), 'lambdas': array([0.0004, 0.0017, 0.0032, 0.0053]), 'D_scores': array([1215.5489,  294.7179,  151.7674,   91.9697])}",same_mean_diff_covariance,1
MY-small_mu,4,polynomial,"{'degree': 2, 'gamma': 0.0399566906617043, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0399566906617043)",0.6461538461538462,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0021, 0.0116, 0.0185, 0.0251]), 'lambdas': array([0.0021, 0.0116, 0.0185, 0.0251]), 'D_scores': array([234.04  ,  40.2214,  24.4719,  17.5989])}",same_mean_diff_covariance,1
MY-small_mu,4,sigmoid,"{'gamma': 0.0399566906617043, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0399566906617043)",0.6538461538461539,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.    , 0.0009, 0.0019, 0.0025]), 'lambdas': array([0.    , 0.0009, 0.0019, 0.0025]), 'D_scores': array([6.1488e+08, 5.3561e+02, 2.5466e+02, 1.9954e+02])}",same_mean_diff_covariance,1
MY-small_mu,8,linear,{},linear,0.823076923076923,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0., 0., 0., 0., 0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0., 0., 0., 0., 0.]), 'D_scores': array([5.1650e+10, 1.1584e+10, 6.1203e+09, 3.4317e+09, 3.2570e+09,
       2.3435e+09, 2.3392e+09, 2.0191e+09])}",same_mean_diff_covariance,1
MY-small_mu,8,rbf,{'gamma': 0.0399566906617043},rbf(gamma=0.0399566906617043),0.6846153846153846,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0018, 0.0029, 0.0057, 0.0063, 0.008 , 0.0107, 0.012 , 0.0128]), 'lambdas': array([0.0018, 0.0029, 0.0057, 0.0063, 0.008 , 0.0107, 0.012 , 0.0128]), 'D_scores': array([271.0849, 166.6055,  84.7362,  76.2856,  59.6563,  44.1773,
        38.8791,  36.2667])}",same_mean_diff_covariance,1
MY-small_mu,8,laplacian,{'gamma': 0.0399566906617043},laplacian(gamma=0.0399566906617043),0.6153846153846154,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0017, 0.0035, 0.0049, 0.006 , 0.0101, 0.0129, 0.0153, 0.0169]), 'lambdas': array([0.0017, 0.0035, 0.0049, 0.006 , 0.0101, 0.0129, 0.0153, 0.0169]), 'D_scores': array([283.6659, 140.6415,  98.5559,  79.9798,  46.7291,  36.0878,
        30.0776,  27.0943])}",same_mean_diff_covariance,1
MY-small_mu,8,polynomial,"{'degree': 2, 'gamma': 0.0399566906617043, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.0399566906617043)",0.7230769230769231,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0019, 0.0071, 0.0128, 0.0201, 0.0264, 0.0337, 0.0462, 0.0512]), 'lambdas': array([0.0019, 0.0071, 0.0128, 0.0201, 0.0264, 0.0337, 0.0462, 0.0512]), 'D_scores': array([257.1809,  67.5844,  36.2911,  22.4578,  16.6706,  12.6253,
         8.7813,   7.7721])}",same_mean_diff_covariance,1
MY-small_mu,8,sigmoid,"{'gamma': 0.0399566906617043, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.0399566906617043)",0.6846153846153846,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.    , 0.    , 0.    , 0.    , 0.0004, 0.0027, 0.003 , 0.0046]), 'lambdas': array([0.    , 0.    , 0.    , 0.    , 0.0004, 0.0027, 0.003 , 0.0046]), 'D_scores': array([6.4666e+09, 4.4042e+09, 1.1728e+09, 9.0316e+08, 1.1286e+03,
       1.8031e+02, 1.6538e+02, 1.0456e+02])}",same_mean_diff_covariance,1
MY-small_mu,16,linear,{},linear,0.8923076923076924,rbf,"{'C': 1.0, 'gamma': 0.5}","{'thetas': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]), 'lambdas': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]), 'D_scores': array([6.7280e+09, 6.0381e+09, 5.8962e+09, 4.1190e+09, 2.3806e+09,
       2.2281e+09, 1.5081e+09, 1.5078e+09, 1.3504e+09, 9.8733e+08,
       8.4298e+08, 6.0448e+08, 5.0755e+08, 4.2042e+08, 3.4725e+08,
       3.0493e+08])}",same_mean_diff_covariance,1
MY-small_mu,16,rbf,{'gamma': 0.0399566906617043},rbf(gamma=0.0399566906617043),0.7538461538461538,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0035, 0.0039, 0.0072, 0.0084, 0.0103, 0.0113, 0.0119, 0.0139,
       0.0158, 0.0192, 0.0239, 0.0306, 0.0316, 0.0391, 0.0435, 0.0516]), 'lambdas': array([0.0035, 0.0039, 0.0072, 0.0084, 0.0103, 0.0113, 0.0119, 0.0139,
       0.0158, 0.0192, 0.0239, 0.0306, 0.0316, 0.0391, 0.0435, 0.0516]), 'D_scores': array([139.3187, 125.7912,  66.0312,  56.6034,  45.9197,  41.5774,
        39.3588,  33.3969,  29.0554,  23.601 ,  18.5433,  14.1007,
        13.6128,  10.6756,   9.4262,   7.7156])}",same_mean_diff_covariance,1
