pair,class0,class1,rep,m,r,stage1_kernel,family,class0_bags,class1_bags,stable_r_limit,coordinate_rank,available_directions,D_mu,D_covariance,heuristic_family,evaluation_protocol,status,status_detail,acc,probe_C
airplane vs bird,airplane,bird,0,8,2,polynomial,small_mu,37,37,36,73,24,157655.78293958268,151876.943934273,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,10.0
airplane vs bird,airplane,bird,0,8,4,polynomial,small_mu,37,37,36,73,24,157655.78293958268,151876.943934273,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,0.1
airplane vs bird,airplane,bird,0,8,6,polynomial,small_mu,37,37,36,73,24,157655.78293958268,151876.943934273,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,1.0
airplane vs bird,airplane,bird,0,8,8,polynomial,small_mu,37,37,36,73,24,157655.78293958268,151876.943934273,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,10.0
airplane vs bird,airplane,bird,0,8,10,polynomial,small_mu,37,37,36,73,24,157655.78293958268,151876.943934273,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9425,10.0
airplane vs bird,airplane,bird,0,8,16,polynomial,small_mu,37,37,36,73,24,157655.78293958268,151876.943934273,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,1.0
airplane vs bird,airplane,bird,0,8,24,polynomial,small_mu,37,37,36,73,24,157655.78293958268,151876.943934273,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,8,1,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
airplane vs bird,airplane,bird,0,8,2,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.905,1.0
airplane vs bird,airplane,bird,0,8,4,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
airplane vs bird,airplane,bird,0,8,6,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,1.0
airplane vs bird,airplane,bird,0,8,8,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.895,0.1
airplane vs bird,airplane,bird,0,8,10,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,0.1
airplane vs bird,airplane,bird,0,8,16,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.905,10.0
airplane vs bird,airplane,bird,0,8,24,sigmoid,large_mu,37,37,37,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9,0.1
airplane vs bird,airplane,bird,0,8,1,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.735,1.0
airplane vs bird,airplane,bird,0,8,2,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8075,0.1
airplane vs bird,airplane,bird,0,8,4,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.87,0.1
airplane vs bird,airplane,bird,0,8,6,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8775,0.1
airplane vs bird,airplane,bird,0,8,8,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8975,0.1
airplane vs bird,airplane,bird,0,8,10,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.8925,0.1
airplane vs bird,airplane,bird,0,8,16,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9075,0.1
airplane vs bird,airplane,bird,0,8,24,sigmoid,small_mu,37,37,36,67,24,38559.92277397499,22075.27894410638,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9025,0.1
airplane vs bird,airplane,bird,0,16,1,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,1.0
airplane vs bird,airplane,bird,0,16,2,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9425,0.1
airplane vs bird,airplane,bird,0,16,4,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,10.0
airplane vs bird,airplane,bird,0,16,6,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,10.0
airplane vs bird,airplane,bird,0,16,8,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,10.0
airplane vs bird,airplane,bird,0,16,10,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,10.0
airplane vs bird,airplane,bird,0,16,16,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,24,linear,large_mu,18,18,18,35,19,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=19",,
airplane vs bird,airplane,bird,0,16,1,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,1.0
airplane vs bird,airplane,bird,0,16,2,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.955,1.0
airplane vs bird,airplane,bird,0,16,4,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,0.1
airplane vs bird,airplane,bird,0,16,6,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.955,1.0
airplane vs bird,airplane,bird,0,16,8,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,10.0
airplane vs bird,airplane,bird,0,16,10,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.955,0.1
airplane vs bird,airplane,bird,0,16,16,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,24,linear,small_mu,18,18,17,35,18,41895361.13400829,11467545.120611114,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=18",,
airplane vs bird,airplane,bird,0,16,1,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.94,1.0
airplane vs bird,airplane,bird,0,16,2,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.94,1.0
airplane vs bird,airplane,bird,0,16,4,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9425,10.0
airplane vs bird,airplane,bird,0,16,6,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,8,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,0.1
airplane vs bird,airplane,bird,0,16,10,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,0.1
airplane vs bird,airplane,bird,0,16,16,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9575,1.0
airplane vs bird,airplane,bird,0,16,24,rbf,large_mu,18,18,18,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
airplane vs bird,airplane,bird,0,16,1,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,2,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,4,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,1.0
airplane vs bird,airplane,bird,0,16,6,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,8,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9425,0.1
airplane vs bird,airplane,bird,0,16,10,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,16,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,1.0
airplane vs bird,airplane,bird,0,16,24,rbf,small_mu,18,18,17,35,24,31309.201814925174,23429.45573546554,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
airplane vs bird,airplane,bird,0,16,1,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,2,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9425,10.0
airplane vs bird,airplane,bird,0,16,4,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,0.1
airplane vs bird,airplane,bird,0,16,6,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,10.0
airplane vs bird,airplane,bird,0,16,8,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.955,10.0
airplane vs bird,airplane,bird,0,16,10,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.955,0.1
airplane vs bird,airplane,bird,0,16,16,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9575,0.1
airplane vs bird,airplane,bird,0,16,24,laplacian,large_mu,18,18,18,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
airplane vs bird,airplane,bird,0,16,1,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,0.1
airplane vs bird,airplane,bird,0,16,2,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,4,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,6,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9575,1.0
airplane vs bird,airplane,bird,0,16,8,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,0.1
airplane vs bird,airplane,bird,0,16,10,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,10.0
airplane vs bird,airplane,bird,0,16,16,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,1.0
airplane vs bird,airplane,bird,0,16,24,laplacian,small_mu,18,18,17,35,24,24020.379566207415,17652.08358433959,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
airplane vs bird,airplane,bird,0,16,1,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9425,1.0
airplane vs bird,airplane,bird,0,16,2,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.94,1.0
airplane vs bird,airplane,bird,0,16,4,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,6,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.955,1.0
airplane vs bird,airplane,bird,0,16,8,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,10,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,16,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,0.1
airplane vs bird,airplane,bird,0,16,24,polynomial,large_mu,18,18,18,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
airplane vs bird,airplane,bird,0,16,1,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,0.1
airplane vs bird,airplane,bird,0,16,2,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9575,10.0
airplane vs bird,airplane,bird,0,16,4,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,1.0
airplane vs bird,airplane,bird,0,16,6,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,10.0
airplane vs bird,airplane,bird,0,16,8,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,10,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,10.0
airplane vs bird,airplane,bird,0,16,16,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,1.0
airplane vs bird,airplane,bird,0,16,24,polynomial,small_mu,18,18,17,35,24,187735.05693723875,74529.83920194798,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
airplane vs bird,airplane,bird,0,16,1,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,0.1
airplane vs bird,airplane,bird,0,16,2,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,10.0
airplane vs bird,airplane,bird,0,16,4,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9625,0.1
airplane vs bird,airplane,bird,0,16,6,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.96,0.1
airplane vs bird,airplane,bird,0,16,8,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9575,10.0
airplane vs bird,airplane,bird,0,16,10,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,0.1
airplane vs bird,airplane,bird,0,16,16,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9575,0.1
airplane vs bird,airplane,bird,0,16,24,sigmoid,large_mu,18,18,18,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=18, available directions=24",,
airplane vs bird,airplane,bird,0,16,1,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,0.1
airplane vs bird,airplane,bird,0,16,2,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,0.1
airplane vs bird,airplane,bird,0,16,4,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,0.1
airplane vs bird,airplane,bird,0,16,6,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.95,10.0
airplane vs bird,airplane,bird,0,16,8,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9525,1.0
airplane vs bird,airplane,bird,0,16,10,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9475,10.0
airplane vs bird,airplane,bird,0,16,16,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.955,1.0
airplane vs bird,airplane,bird,0,16,24,sigmoid,small_mu,18,18,17,35,24,70394.68646576081,14293.05352845182,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,rank_limited,"requested r=24, stable limit=17, available directions=24",,
airplane vs bird,airplane,bird,1,4,1,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9325,0.1
airplane vs bird,airplane,bird,1,4,2,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,small_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,0.1
airplane vs bird,airplane,bird,1,4,4,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,0.1
airplane vs bird,airplane,bird,1,4,6,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9375,1.0
airplane vs bird,airplane,bird,1,4,8,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.945,1.0
airplane vs bird,airplane,bird,1,4,10,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.935,0.1
airplane vs bird,airplane,bird,1,4,16,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.94,1.0
airplane vs bird,airplane,bird,1,4,24,linear,large_mu,75,75,75,149,24,22575433.0473548,35263031.78651037,large_mu,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9375,1.0
airplane vs bird,airplane,bird,1,4,1,linear,small_mu,75,75,74,149,24,22575433.0473548,35263031.78651037,,disjoint_bag_coordinate_me_single_point_probe_v1,ok,,0.9075,10.0
